pincode,state,district,latitude,longitude
524413,Andhra Pradesh,Tirupati,14.0908289,80.0164225
524309,Andhra Pradesh,Sri Potti Sriramulu Nellore district,14.9015375,79.9925291
524402,Andhra Pradesh,Sri Potti Sriramulu Nellore district,14.6492347,80.0401552
524127,Andhra Pradesh,Tirupati,13.9470599,80.0429789
522015,Andhra Pradesh,Guntur,16.1578734,80.2961007
522017,Andhra Pradesh,Guntur,16.4462453,80.5801318
522112,Andhra Pradesh,Guntur,16.048945,80.397765
522005,Andhra Pradesh,Guntur,16.3050586,80.3725876
522235,Andhra Pradesh,Guntur,16.0680959,80.3286213
522019,Andhra Pradesh,Guntur,16.2031263,80.3309819
522020,Andhra Pradesh,Palnadu,16.5726274,80.3904103
522240,Andhra Pradesh,Guntur,16.4462453,80.5801318
522502,Andhra Pradesh,Guntur,16.4498148,80.6128208
522016,Andhra Pradesh,Guntur,16.4694408,80.4057294
522508,Andhra Pradesh,Guntur,16.4462453,80.5801318
522509,Andhra Pradesh,Guntur,16.3381805,80.4886361
522305,Andhra Pradesh,Guntur,16.3890343,80.6653533
522302,Andhra Pradesh,Guntur,16.424118,80.6075698
522018,Andhra Pradesh,Guntur,16.4117975,80.3790667
522237,Andhra Pradesh,Guntur,16.4681831,80.4570077
507114,Telangana,Bhadradri Kothagudem,17.6729399,80.834461
507133,Telangana,Mulugu,18.1932372,79.9413676
507136,Telangana,Mulugu,18.3566251,80.5212409
507137,Telangana,Bhadradri Kothagudem,17.8729453,80.8960743
507116,Telangana,Bhadradri Kothagudem,17.7884853,80.8409325
507117,Telangana,Bhadradri Kothagudem,17.8843286,80.7508784
533347,Andhra Pradesh,East Godavari,17.0012134,81.7712949
533352,Andhra Pradesh,East Godavari,17.0012134,81.7712949
507115,Telangana,Bhadradri Kothagudem,17.5963931,80.7381168
507112,Telangana,Bhadradri Kothagudem,17.7545671,80.4366697
507140,Telangana,Bhadradri Kothagudem,18.0154952,80.86714
533351,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
533349,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
507202,Telangana,Khammam,16.8636779,80.4757448
507211,Telangana,Mahabubabad,17.5719721,80.1191207
507204,Telangana,Khammam,17.0299904,80.2899046
507208,Telangana,Khammam,17.1304115,80.207876
507002,Telangana,Khammam,17.2577817,80.1629128
507168,Telangana,Khammam,17.3313345,80.4188536
507003,Telangana,Khammam,17.2414312,80.1407979
507210,Telangana,Mahabubabad,17.4875372,80.1406119
507158,Telangana,Khammam,17.1316486,80.1105027
507209,Telangana,Khammam,17.1499156,80.5206142
507122,Telangana,Khammam,17.2484268,80.1467788
507182,Telangana,Khammam,17.2509032,80.1351519
507159,Telangana,Khammam,17.2042267,79.9699701
507203,Telangana,Khammam,16.9150556,80.3649182
507160,Telangana,Khammam,17.1004683,80.0436005
507157,Telangana,Khammam,17.2081275,79.9222154
507183,Telangana,Khammam,17.2509032,80.1351519
507304,Telangana,Khammam,17.2484268,80.1467788
507161,Telangana,Khammam,17.30497,79.9424102
507167,Telangana,Khammam,17.1921722,80.4427595
507170,Telangana,Khammam,17.1784883,80.0882964
507305,Telangana,Khammam,17.2097544,80.2747672
507163,Telangana,Khammam,17.2452156,80.1324853
507318,Telangana,Khammam,17.2080412,80.2022423
507165,Telangana,Khammam,17.1412332,80.3715928
507201,Telangana,Khammam,16.8246102,80.4644159
507301,Telangana,Bhadradri Kothagudem,17.2897526,80.9713841
507306,Telangana,Bhadradri Kothagudem,17.2673935,80.9867112
841501,Bihar,Gopalganj,26.5603276,84.3526722
841438,Bihar,Gopalganj,26.3937634,84.2680615
841420,Bihar,Gopalganj,26.3534875,84.4949457
841505,Bihar,Gopalganj,26.4228513,84.4557755
841423,Bihar,Muzaffarpur,26.3190488,84.9870559
841231,Bihar,Siwan,26.111809,84.5116999
841287,Bihar,Siwan,26.3144675,84.4576609
841232,Bihar,Siwan,26.3144675,84.4576609
841406,Bihar,Siwan,26.3144675,84.4576609
841408,Bihar,Siwan,26.3144675,84.4576609
841203,Bihar,Siwan,25.9982978,84.4062137
841234,Bihar,Siwan,26.3144675,84.4576609
841233,Bihar,Siwan,26.0838346,84.4591764
841235,Bihar,Siwan,26.3144675,84.4576609
841210,Bihar,Siwan,25.9739156,84.357111
841227,Bihar,Siwan,26.3148854,84.4542794
841435,Bihar,Siwan,26.111809,84.5116999
841502,Bihar,Siwan,26.3144675,84.4576609
841238,Bihar,Siwan,26.111809,84.5116999
841240,Bihar,Siwan,26.3144675,84.4576609
841239,Bihar,Siwan,26.2366547,84.1505195
841507,Bihar,Siwan,26.3144675,84.4576609
841241,Bihar,Siwan,26.1577841,84.4162564
841242,Bihar,Siwan,26.3144675,84.4576609
841504,Bihar,Siwan,26.111809,84.5116999
841243,Bihar,Siwan,26.313325,84.2255361
841228,Bihar,Siwan,26.3144675,84.4576609
841226,Bihar,Siwan,26.2371951,84.3603827
841244,Bihar,Siwan,26.3144675,84.4576609
841506,Bihar,Siwan,26.2378129,84.4748906
841245,Bihar,Siwan,26.2255735,84.3617181
845101,Bihar,West Champaran,26.801454,84.509224
845439,BIHAR,PASHCHIM CHAMPARAN,26.858252199999999,84.433021400000001
845449,Bihar,West Champaran,26.9442549,84.5184089
845450,Bihar,West Champaran,26.8859779,84.5362174
845451,Bihar,West Champaran,26.9962118,84.4021761
845103,Bihar,West Champaran,27.1714693,84.2876392
845459,Bihar,West Champaran,26.7051972,84.5784196
845452,Bihar,West Champaran,26.8733859,84.3181086
845453,Bihar,West Champaran,26.9932086,84.3279543
845104,Bihar,West Champaran,26.9929953,84.1166671
845454,Bihar,West Champaran,26.7970918,84.6424131
845105,Bihar,West Champaran,27.2617689,84.1355462
845455,Bihar,West Champaran,27.1500755,84.4538986
845106,Bihar,West Champaran,27.2409996,84.2833284
845307,Bihar,West Champaran,26.9222034,84.5278083
824111,Bihar,Aurangabad,24.629088,84.3337559
824217,Bihar,Gaya,24.5421502,84.6450377
824201,Bihar,Gaya,24.5458977,85.0076
824112,Bihar,Aurangabad,24.8612251,84.2297391
824113,Bihar,Aurangabad,24.9916748,84.4350952
824202,Bihar,Aurangabad,24.6399901,84.3725186
824114,Bihar,Aurangabad,24.7532034,84.3745084
824220,Bihar,Gaya,24.520512,84.9212937
824203,Bihar,Aurangabad,24.988116,84.6514435
824205,Bihar,Gaya,24.6828789,84.8041637
824120,Bihar,Aurangabad,25.0918188,84.6894713
824206,Bihar,Gaya,24.4355287,84.5214302
824221,Bihar,Gaya,24.7560133,85.0093604
824122,Bihar,Aurangabad,24.8014152,84.5420911
824121,Bihar,Aurangabad,24.8332613,84.3470444
824207,Bihar,Gaya,24.9113324,84.7928142
824123,Bihar,Aurangabad,24.7518742,84.3685857
824208,Bihar,Aurangabad,24.6685292,84.6142626
824303,Bihar,Aurangabad,24.667413,84.0720113
824301,Bihar,Aurangabad,24.9045881,84.2788082
824124,Bihar,Aurangabad,24.9309255,84.35448
824125,Bihar,Aurangabad,24.7532034,84.3745084
824210,Bihar,Gaya,24.6939222,84.9839352
824102,Bihar,Aurangabad,24.7159222,84.3467098
824211,Bihar,Gaya,24.5527424,84.7850396
824115,Bihar,Aurangabad,24.9802162,84.5204574
824302,Bihar,Aurangabad,24.5480055,84.12956
824103,Bihar,Aurangabad,24.7449765,84.4873104
813101,Bihar,Banka,25.0449078,86.7744897
813103,Bihar,Banka,24.8651222,87.0177472
813202,Bihar,Jamui,24.9364262,86.3412549
813104,Bihar,Banka,24.7719316,87.0089571
814131,Bihar,Banka,24.6563099,86.7517195
813106,Bihar,Banka,24.8684362,86.5585093
813207,Bihar,Banka,24.9707437,86.6962366
813109,Bihar,Banka,24.9455744,86.9882919
813107,Bihar,Banka,25.0324151,86.9877477
813211,Bihar,Banka,25.0618078,86.7485487
812005,Bihar,Bhagalpur,25.1953487,86.9800914
813201,Bihar,Munger,25.1188781,86.4770301
813108,Bihar,Bhagalpur,25.1534309,86.7843945
853201,Bihar,Bhagalpur,25.3921982,86.9416339
812004,Bihar,Bhagalpur,25.2549119,86.9049426
813204,Bihar,Bhagalpur,25.1782384,87.257976
813205,Bihar,Bhagalpur,25.1615597,87.1473747
813206,Bihar,Bhagalpur,25.226721,87.3480207
813105,Bihar,Bhagalpur,25.0964842,87.036075
853203,Bihar,Bhagalpur,25.4081705,86.8591533
812006,Bihar,Bhagalpur,25.2395491,86.9363099
853204,Bihar,Bhagalpur,25.4506416,86.9485175
813209,Bihar,Bhagalpur,25.3136554,87.4221703
853205,Bihar,Bhagalpur,25.3369004,87.1635026
813210,Bihar,Bhagalpur,25.30302,86.9670696
813221,Bihar,Munger,25.0804721,86.6336628
802202,Bihar,Bhojpur,25.327655,84.3113265
802201,Bihar,Bhojpur,25.3552843,84.634052
802311,Bihar,Bhojpur,25.6720222,84.7344791
802351,Bihar,Bhojpur,25.6362575,84.5162139
802152,Bihar,Bhojpur,25.5345112,84.5328415
802312,Bihar,Bhojpur,25.5733942,84.6052663
802223,Bihar,Bhojpur,25.3489799,84.5238226
802154,Bihar,Bhojpur,25.5954422,84.4999173
802155,Bihar,Bhojpur,25.417195,84.351208
802203,Bihar,Bhojpur,25.5094458,84.6930576
802183,Bihar,Saran,25.8730113,85.098617
802313,Bihar,Bhojpur,25.6265084,84.6685223
802204,Bihar,Bhojpur,25.275498,84.3946642
802158,Bihar,Bhojpur,25.4636838,84.4381525
802205,Bihar,Rohtas,25.2240453,84.2654604
802206,Bihar,Bhojpur,25.4494533,84.6404973
802222,Bihar,Bhojpur,25.2488017,84.4815103
802160,Bihar,Patna,25.6976586,85.0698917
802161,Bihar,Bhojpur,25.5406541,84.7366363
802207,Bihar,Bhojpur,25.323583,84.3853054
802208,Bihar,Bhojpur,25.2718092,84.5757271
802164,Bihar,Bhojpur,25.3777314,84.7027063
802165,Bihar,Bhojpur,25.606869,84.413327
802209,Bihar,Bhojpur,25.2061424,84.4190067
802210,Bihar,Bhojpur,25.486044,84.6077322
802113,Bihar,Buxar,25.5124799,83.8940971
802115,Bihar,Buxar,25.4789821,84.2872942
802114,Bihar,Buxar,25.4650609,83.8817833
802116,Bihar,Buxar,25.4689845,84.0830178
802117,Bihar,Buxar,25.3472023,83.9897396
802118,Bihar,Buxar,25.6209365,84.1000813
802120,Bihar,Buxar,25.6285588,84.1592708
802136,Bihar,Buxar,25.5544754,84.1490886
802122,Bihar,Buxar,25.3973699,83.9018979
802123,Bihar,Buxar,25.4469019,84.0266083
802125,Bihar,Buxar,25.5124799,83.8940971
802126,Bihar,Buxar,25.4808953,84.1335493
802128,Bihar,Buxar,25.3517701,83.8541993
802129,Bihar,Buxar,25.4003238,84.1582036
802131,Bihar,Buxar,25.6833225,84.1484123
802130,Bihar,Buxar,25.6255967,84.2796379
802133,Bihar,Buxar,25.5797045,84.1554194
802134,Bihar,Buxar,25.6502943,84.2984131
823311,Bihar,Gaya,24.9796273,85.2208346
804403,Bihar,Gaya,24.9368169,84.8500624
824231,Bihar,Gaya,24.6682982,84.9780996
823003,Bihar,Gaya,24.7888374,85.0470874
824237,Bihar,Gaya,24.6079256,84.8536606
824232,Bihar,Gaya,24.7560133,85.0093604
823002,Bihar,Gaya,24.8598862,85.0528734
824118,Bihar,Gaya,24.8646512,84.8437464
804407,Bihar,Gaya,24.9228822,84.9860913
824233,Bihar,Gaya,24.7532667,85.1461752
824235,Bihar,Gaya,25.0356019,84.8005963
824209,Bihar,Gaya,24.8130651,84.8705075
824236,Bihar,Gaya,24.9399473,84.8515865
804401,Bihar,Arwal,25.2526677,84.6903775
804402,Bihar,Arwal,25.2061985,84.6404019
804432,Bihar,Jehanabad,25.1934689,85.1234176
804405,Bihar,Jehanabad,25.086108,85.1623523
804406,Bihar,Jehanabad,25.1553952,85.1212691
804417,Bihar,Jehanabad,25.2437656,84.9921732
804418,Bihar,Jehanabad,25.2036095,84.9868317
804420,Bihar,Arwal,25.1644534,84.7329546
804422,Bihar,Arwal,25.1644534,84.7329546
804421,Bihar,Arwal,25.093989,84.8136694
804435,Bihar,Gaya,25.0034224,84.8410514
804424,Bihar,Jehanabad,25.0443858,84.9274741
804423,Bihar,Arwal,25.1644534,84.7329546
804429,Bihar,Jehanabad,25.2036095,84.9868317
804427,Bihar,Arwal,25.1644534,84.7329546
804425,Bihar,Jehanabad,25.1567587,84.8631331
811301,Bihar,Jamui,24.9675201,85.8830442
811303,Bihar,Jamui,24.6637235,86.3445085
811305,Bihar,Jamui,24.8843286,86.3822899
811308,Bihar,Jamui,24.7543447,86.3775755
811317,Bihar,Jamui,24.8876471,86.142939
811312,Bihar,Jamui,24.9767557,86.3887874
811313,Bihar,Jamui,24.9717712,86.2310714
811315,Bihar,Jamui,24.9339709,85.9887724
811316,Bihar,Jamui,24.6898061,86.5321004
811314,Bihar,Jamui,24.7721456,86.2371003
811101,Bihar,Sheikhpura,25.2277401,85.7614971
811302,Bihar,Lakhisarai,25.2712605,86.0179185
811211,Bihar,Munger,25.2985949,86.5661085
811202,Bihar,Munger,25.1769938,86.4860887
811304,Bihar,Lakhisarai,25.0446888,86.0093912
811212,Bihar,Munger,25.2899135,86.4009547
811213,Bihar,Munger,25.2331962,86.554164
811309,Bihar,Lakhisarai,25.1926905,86.2332342
811310,Bihar,Lakhisarai,25.0981253,86.1596685
811311,Bihar,Lakhisarai,25.2229487,85.9722775
811306,BIHAR,LAKHISARAI,86.047861800000007,25.023927799999999
811102,Bihar,Sitamarhi,26.5815424,85.4009918
811103,Bihar,Sheikhpura,25.1430113,85.7183368
811104,Bihar,Nalanda,25.2652712,85.8017753
811105,Bihar,Nalanda,25.2152215,85.553705
811107,Bihar,Lakhisarai,25.0667767,86.0303061
811106,Bihar,Lakhisarai,25.262535,86.2767114
803107,Bihar,Nalanda,25.3038898,85.575686
803211,Bihar,Patna,25.4604925,85.6066206
803212,Bihar,Patna,25.600655,85.210463
803214,Bihar,Patna,25.600655,85.210463
803213,Bihar,Patna,25.4482408,85.7042368
801307,Bihar,Nalanda,25.3218622,85.3756926
803108,Bihar,Nalanda,25.3492555,85.4091475
801301,Bihar,Nalanda,25.1810131,85.2686594
803110,Bihar,Patna,25.5858278,85.0964126
801302,Bihar,Nalanda,25.3090296,85.2436946
801303,Bihar,Nalanda,25.0951897,85.2672769
801304,Bihar,Patna,25.5858278,85.0964126
801305,Bihar,Patna,25.5858278,85.0964126
533274,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.7073773,81.8169712
533223,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.7159348,81.8951337
533250,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.4059511,81.8042
533247,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.4949335,81.9108578
533229,Andhra Pradesh,East Godavari,16.8318911,81.7915881
533248,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.5835816,82.0062617
533236,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,16.7920154,81.7654454
531022,Andhra Pradesh,Anakapalli,17.6407374,82.917294
531149,Andhra Pradesh,Alluri Sitharama Raju,18.3070007,82.9230244
531151,Andhra Pradesh,Alluri Sitharama Raju,18.3308641,82.8739356
531011,Andhra Pradesh,Anakapalli,17.5626348,82.977489
531036,Andhra Pradesh,Anakapalli,17.8239397,82.9315354
531030,Andhra Pradesh,Anakapalli,17.9915914,82.9821687
531061,Andhra Pradesh,Anakapalli,17.4666107,82.9285192
531023,Andhra Pradesh,Anakapalli,17.6407374,82.917294
531019,Andhra Pradesh,Anakapalli,17.6856494,83.0974602
531034,Andhra Pradesh,Anakapalli,17.8753825,83.0315297
531033,Andhra Pradesh,Anakapalli,17.6197333,82.9822184
531081,Andhra Pradesh,Anakapalli,17.4077896,82.695593
531002,ANDHRA PRADESH,VISAKHAPATANAM,17.7316950,83.0280820
531021,Andhra Pradesh,Anakapalli,17.6273833,83.084709
531060,Andhra Pradesh,Anakapalli,17.461568,82.8166118
531127,Andhra Pradesh,Visakhapatnam,17.7448874,83.2263678
531035,Andhra Pradesh,Anakapalli,17.8056334,83.1069107
531032,Andhra Pradesh,Anakapalli,17.7092053,82.9985248
531055,Andhra Pradesh,Anakapalli,17.5501964,82.8561624
531111,Andhra Pradesh,Alluri Sitharama Raju,17.8562576,82.4337484
531082,ANDHRA PRADESH,VISAKHAPATANAM,17.4723751,82.7375613
531029,Andhra Pradesh,Alluri Sitharama Raju,17.974129,82.5717421
531077,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
531084,Andhra Pradesh,Anakapalli,17.6758343,82.4246599
531028,Andhra Pradesh,Anakapalli,17.9085155,82.8767749
531114,Andhra Pradesh,Anakapalli,17.6407374,82.917294
531087,Andhra Pradesh,Alluri Sitharama Raju,17.6420237,82.1139474
531118,ANDHRA PRADESH,VISAKHAPATANAM,17.7322163,82.6054370
531027,Andhra Pradesh,Anakapalli,17.895319,82.7913528
531113,Andhra Pradesh,Anakapalli,17.6631183,82.9100916
531115,Andhra Pradesh,Anakapalli,17.5867769,82.4946892
531024,Andhra Pradesh,Alluri Sitharama Raju,18.0804289,82.6682256
531040,Andhra Pradesh,Alluri Sitharama Raju,18.3284132,82.5490572
531083,Andhra Pradesh,Anakapalli,17.4241056,82.7605354
531025,Andhra Pradesh,Anakapalli,17.7537703,82.7031053
531133,Andhra Pradesh,Alluri Sitharama Raju,17.8204027,82.234598
531105,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
531026,Andhra Pradesh,Anakapalli,17.8193456,82.8741485
531117,Andhra Pradesh,Anakapalli,17.6098703,82.6113048
533005,Andhra Pradesh,Kakinada,17.0382807,82.204904
533461,Andhra Pradesh,Kakinada,16.9728164,82.236928
533344,Andhra Pradesh,Kakinada,16.9728164,82.236928
533468,Andhra Pradesh,Kakinada,16.8539223,82.1690823
533006,Andhra Pradesh,Kakinada,16.9496735,82.124247
533462,Andhra Pradesh,Kakinada,16.9010261,82.1677633
533463,Andhra Pradesh,Kakinada,16.7840799,82.2312579
533016,Andhra Pradesh,Kakinada,16.9184659,82.2072673
533464,Andhra Pradesh,Kakinada,16.9728164,82.236928
533428,Andhra Pradesh,Alluri Sitharama Raju,17.4264133,82.0732482
533445,Andhra Pradesh,Kakinada,17.1570435,82.2860758
533435,Andhra Pradesh,Kakinada,17.1737257,82.0551156
533451,Andhra Pradesh,Kakinada,16.9728164,82.236928
533431,Andhra Pradesh,Kakinada,17.196073,82.1683408
533407,Andhra Pradesh,Kakinada,17.4658982,82.4786829
533447,Andhra Pradesh,Kakinada,17.1343448,82.349706
533433,Andhra Pradesh,Kakinada,17.1458045,82.1657658
533437,Andhra Pradesh,East Godavari,17.0345317,81.8264908
533450,Andhra Pradesh,Kakinada,17.116378,82.2495772
503321,Telangana,Kamareddy,18.4599763,77.8025453
533436,Andhra Pradesh,Alluri Sitharama Raju,17.5261646,82.2081374
533446,Andhra Pradesh,Kakinada,17.3892531,82.3289297
533408,Andhra Pradesh,Kakinada,17.2329409,82.4382178
533401,Andhra Pradesh,Kakinada,17.3546629,82.5411151
533434,Andhra Pradesh,Kakinada,17.0307676,82.2018916
533483,Andhra Pradesh,Alluri Sitharama Raju,17.7623057,81.9507258
533429,Andhra Pradesh,Kakinada,17.2825406,82.1064483
503102,Telangana,Kamareddy,18.3222091,78.3387118
535557,Andhra Pradesh,Parvathipuram Manyam,18.5934895,83.5404328
535573,Andhra Pradesh,Vizianagaram district,18.3379287,83.3344437
535559,Andhra Pradesh,Vizianagaram district,18.3379287,83.3344437
535128,Andhra Pradesh,Vizianagaram district,18.3053906,83.5645698
535578,Andhra Pradesh,Vizianagaram district,18.5001077,83.4091607
535102,Andhra Pradesh,Vizianagaram district,18.366761,83.4196876
535547,Andhra Pradesh,Parvathipuram Manyam,18.6594524,83.2689166
535593,Andhra Pradesh,Parvathipuram Manyam,18.6485356,83.1323252
535125,Andhra Pradesh,Vizianagaram district,18.295049,83.6493239
535592,Andhra Pradesh,Parvathipuram Manyam,18.5439547,83.1474459
535568,Andhra Pradesh,Vizianagaram district,18.3379287,83.3344437
535579,Andhra Pradesh,Vizianagaram district,18.4958084,83.2794597
535591,Andhra Pradesh,Parvathipuram Manyam,18.5182072,83.2043481
535546,Andhra Pradesh,Parvathipuram Manyam,18.5390322,83.1619241
535101,Andhra Pradesh,Vizianagaram district,18.2768355,83.5476009
535126,Andhra Pradesh,Vizianagaram district,18.4879182,83.4999076
535124,Andhra Pradesh,Vizianagaram district,18.1141255,83.4114389
535463,Andhra Pradesh,Parvathipuram Manyam,18.7111266,83.4941907
535523,Andhra Pradesh,Vizianagaram district,17.9693696,83.1599576
503188,Andhra Pradesh,Vizianagaram district,17.9693696,83.1599576
535521,Andhra Pradesh,Parvathipuram Manyam,18.7773063,83.4253898
535524,Andhra Pradesh,Parvathipuram Manyam,18.8949327,83.6213884
535526,Andhra Pradesh,Parvathipuram Manyam,18.837095,83.549484
535534,Andhra Pradesh,Parvathipuram Manyam,18.7773063,83.4253898
535522,Andhra Pradesh,Parvathipuram Manyam,18.763487,83.3995656
532462,Andhra Pradesh,Parvathipuram Manyam,18.6860662,83.607645
532440,Andhra Pradesh,Parvathipuram Manyam,18.6860662,83.607645
535502,Andhra Pradesh,Parvathipuram Manyam,18.7773063,83.4253898
535527,Andhra Pradesh,Parvathipuram Manyam,18.7480561,83.3703732
535525,Andhra Pradesh,Parvathipuram Manyam,18.8561216,83.6046295
532443,Andhra Pradesh,Parvathipuram Manyam,18.6561958,83.8221128
532461,Andhra Pradesh,Srikakulam district,18.2949307,83.8938844
532460,Andhra Pradesh,Parvathipuram Manyam,18.6877789,83.6088328
533339,Andhra Pradesh,East Godavari,17.1809837,81.6912586
533292,Andhra Pradesh,East Godavari,17.1272265,81.8529028
533297,Andhra Pradesh,Kakinada,17.1408203,81.9554627
533284,Andhra Pradesh,Alluri Sitharama Raju,17.3483848,81.9622349
533354,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
533286,Andhra Pradesh,East Godavari,17.2593016,81.8336193
533353,Andhra Pradesh,East Godavari,17.0012134,81.7712949
533126,Andhra Pradesh,East Godavari,16.9101419,81.8369064
533102,Andhra Pradesh,East Godavari,17.0737904,81.8136947
533289,Andhra Pradesh,East Godavari,17.1692304,81.8302674
533285,Andhra Pradesh,Alluri Sitharama Raju,17.4407014,81.7772802
533295,Andhra Pradesh,Alluri Sitharama Raju,17.5840071,81.7161159
533294,Andhra Pradesh,East Godavari,17.0761351,81.897606
533288,Andhra Pradesh,Alluri Sitharama Raju,17.4135597,81.7874621
533287,Andhra Pradesh,East Godavari,17.1912302,81.6781217
